,_step,train/rewards/accuracies,train/logps/rejected,train/logits/rejected,_runtime,train/loss,train/grad_norm,train/rewards/margins,train/learning_rate,train/epoch,train/logps/chosen,train/rewards/chosen,train/logits/chosen,_timestamp,train/rewards/rejected,train/global_step,eval/rewards/chosen,eval/rewards/margins,eval/logits/rejected,eval/loss,eval/logps/rejected,eval/rewards/rejected,eval/logps/chosen,eval/logits/chosen,eval/steps_per_second,eval/samples_per_second,eval/rewards/accuracies,eval/runtime
196,196,0.5625,-66.52085876464844,-0.5527286529541016,11724.354331934,0.6705,46.50530858285486,0.08181248605251312,4.817220364872289e-07,0.21056850825038412,-61.87732696533203,-0.3705732822418213,-0.5447271466255188,1740723146.9885964,-0.452385812997818,197,,,,,,,,,,,,
197,197,0.5,-82.24581146240234,-0.42603763937950134,11783.186312357,0.6685,50.696294899389386,0.06462190300226212,4.813698979360819e-07,0.21163738392678202,-84.7819595336914,-0.23121246695518494,-0.38181594014167786,1740723205.8161762,-0.29583433270454407,198,,,,,,,,,,,,
198,198,0.625,-70.04228210449219,-0.5736488699913025,11841.893038579,0.6726,44.294010435508106,0.025258101522922516,4.810145307859656e-07,0.2127062596031799,-61.70476531982422,-0.4094211459159851,-0.5062370300292969,1740723264.5686357,-0.4346792697906494,199,,,,,,,,,,,,
199,199,0.5,-103.20182800292969,-0.5993461608886719,11901.476843519,0.6682,50.209588211563734,-0.006027832627296448,4.806559399957708e-07,0.21377513527957778,-99.87443542480469,-0.3788338601589203,-0.5837934613227844,1740723324.1524415,-0.37280604243278503,200,,,,,,,,,,,,
200,200,0.6875,-133.4341278076172,-0.47593018412590027,11962.714355158,0.6283,48.3628395856516,0.23727154731750488,4.802941305693716e-07,0.2148440109559757,-117.89794921875,-0.3029409348964691,-0.4632759690284729,1740723385.346844,-0.5402124524116516,201,,,,,,,,,,,,
201,201,0.5625,-84.26029205322266,-0.5127531290054321,12021.688657891,0.6575,46.22899763443786,0.08521047979593277,4.799291075555559e-07,0.21591288663237357,-79.37323760986328,-0.2944565415382385,-0.5930440425872803,1740723444.3642788,-0.3796669840812683,202,,,,,,,,,,,,
202,202,0.8125,-99.46319580078125,-0.659734308719635,12081.217104707,0.6337,46.78914010544904,0.29927921295166016,4.795608760479547e-07,0.21698176230877145,-98.32467651367188,-0.31245332956314087,-0.7586629390716553,1740723503.8927407,-0.6117326021194458,203,,,,,,,,,,,,
203,203,0.8125,-103.1852035522461,-0.4509730637073517,12140.865192197,0.6291,45.25176285971575,0.1935955286026001,4.791894411849717e-07,0.21805063798516935,-90.19438171386719,-0.2502758800983429,-0.46236294507980347,1740723563.540884,-0.443871408700943,204,,,,,,,,,,,,
204,204,0.5,-77.27424621582031,-0.5498795509338379,12200.67153676,0.6572,44.80974688118315,0.05483154207468033,4.788148081497105e-07,0.21911951366156723,-65.14024353027344,-0.18759968876838684,-0.5926979184150696,1740723623.3472176,-0.24243123829364777,205,,,,,,,,,,,,
205,205,0.75,-71.92161560058594,-0.33047327399253845,12260.328856482,0.672,45.77127254834835,0.1117824986577034,4.784369821699034e-07,0.22018838933796514,-68.59964752197266,-0.25685566663742065,-0.4354633688926697,1740723683.0044014,-0.36863812804222107,206,,,,,,,,,,,,
206,206,0.6875,-108.29920196533203,-0.6492027640342712,12319.328522774,0.6662,48.20236238650071,0.36897483468055725,4.780559685178376e-07,0.22125726501436302,-101.64681243896484,-0.3367038071155548,-0.6210218071937561,1740723742.0041108,-0.7056787014007568,207,,,,,,,,,,,,
207,207,0.5,-69.63668060302734,-0.5231285095214844,12378.291532782,0.6626,41.65808579891395,-0.0008576689288020134,4.776717725102819e-07,0.2223261406907609,-72.16549682617188,-0.36461740732192993,-0.5383279919624329,1740723800.967347,-0.36375972628593445,208,,,,,,,,,,,,
208,208,0.4375,-60.74678039550781,-0.45513424277305603,12438.678093227,0.6743,45.94941175553711,0.011326715350151062,4.772843995084128e-07,0.2233950163671588,-58.43548583984375,-0.28287333250045776,-0.5539343357086182,1740723861.353802,-0.29420006275177,209,,,,,,,,,,,,
209,209,0.6875,-72.72416687011719,-0.5079691410064697,12497.539652688,0.6656,43.014620813844964,0.033558011054992676,4.768938549177392e-07,0.22446389204355668,-66.22547149658203,-0.39225003123283386,-0.5678525567054749,1740723920.2153077,-0.42580801248550415,210,,,,,,,,,,,,
210,210,0.625,-85.03546905517578,-0.52180016040802,12555.542733318,0.6703,48.16469290522819,0.1381855309009552,4.765001441880276e-07,0.22553276771995456,-82.46415710449219,-0.254258394241333,-0.4763262867927551,1740723978.175842,-0.3924439251422882,211,,,,,,,,,,,,
211,211,0.6875,-95.18179321289062,-0.7062726020812988,12615.474246938,0.6856,46.36649075578529,0.061737362295389175,4.7610327281322526e-07,0.22660164339635247,-94.5474853515625,-0.44579654932022095,-0.671746015548706,1740724038.107151,-0.507533848285675,212,,,,,,,,,,,,
212,212,0.625,-66.6495361328125,-0.5534164905548096,12675.086381373,0.6563,47.99849278539548,0.12807102501392365,4.7570324633138414e-07,0.22767051907275035,-65.16265106201172,-0.33664751052856445,-0.4993031620979309,1740724097.718947,-0.4647185802459717,213,,,,,,,,,,,,
213,213,0.625,-75.5524673461914,-0.3602293133735657,12734.630376371,0.6419,42.60493257789463,0.12561193108558655,4.753000703245834e-07,0.22873939474914823,-75.78319549560547,-0.2582000195980072,-0.4327596127986908,1740724157.2650573,-0.38381195068359375,214,,,,,,,,,,,,
214,214,0.875,-134.7646026611328,-0.6966040134429932,12794.186433403,0.6226,43.333225357047944,0.3015649616718292,4.748937504188516e-07,0.22980827042554614,-109.38172912597656,-0.22645622491836548,-0.6933278441429138,1740724216.8191764,-0.5280211567878723,215,,,,,,,,,,,,
215,215,0.625,-97.64925384521484,-0.4048064351081848,12854.374289125,0.6394,45.62170684936004,0.18872974812984467,4.74484292284088e-07,0.23087714610194401,-87.37818145751953,-0.36875975131988525,-0.4303329586982727,1740724277.0059948,-0.5574895143508911,216,,,,,,,,,,,,
216,216,0.75,-104.55799865722656,-0.6334104537963867,12913.970392285,0.6134,46.566227939972784,0.2833627164363861,4.740717016339837e-07,0.2319460217783419,-92.94309997558594,-0.387850821018219,-0.6861705780029297,1740724336.6058574,-0.6712135672569275,217,,,,,,,,,,,,
217,217,0.5625,-86.28099060058594,-0.6129744648933411,12973.05827951,0.6133,46.49541618811102,0.23872804641723633,4.7365598422594166e-07,0.2330148974547398,-95.93365478515625,-0.22460240125656128,-0.5269237756729126,1740724395.6936994,-0.46333047747612,218,,,,,,,,,,,,
218,218,0.625,-92.36145782470703,-0.3793552815914154,13034.014432591,0.6138,47.396088808894234,0.14347384870052338,4.7323714586099654e-07,0.23408377313113768,-88.68550109863281,-0.31012776494026184,-0.40901294350624084,1740724456.646112,-0.4536016285419464,219,,,,,,,,,,,,
219,219,0.625,-87.72915649414062,-0.6197148561477661,13093.19854841,0.662,49.538711172051265,0.09203803539276123,4.7281519238373366e-07,0.23515264880753559,-80.27782440185547,-0.392719566822052,-0.6215791702270508,1740724515.8354452,-0.48475760221481323,220,,,,,,,,,,,,
220,220,0.625,-63.5527458190918,-0.51927250623703,13153.158309949,0.65,44.40333512969027,0.1575518697500229,4.723901296822076e-07,0.23622152448393346,-65.53096008300781,-0.26380184292793274,-0.35992714762687683,1740724575.7877524,-0.42135369777679443,221,,,,,,,,,,,,
221,221,0.75,-88.10809326171875,-0.32290250062942505,13212.044879427,0.6881,51.76263684304934,0.27853068709373474,4.7196196368785965e-07,0.23729040016033134,-95.60383605957031,-0.22392608225345612,-0.34348025918006897,1740724634.6775124,-0.502456784248352,222,,,,,,,,,,,,
222,222,0.8125,-84.29327392578125,-0.504885733127594,13272.374354645,0.6594,46.87626294662682,0.23032820224761963,4.715307003754356e-07,0.23835927583672925,-76.1766586303711,-0.2923489212989807,-0.5766574740409851,1740724695.0057328,-0.5226770639419556,223,,,,,,,,,,,,
223,223,0.6875,-78.6811294555664,-0.4341808259487152,13331.110253337,0.6875,51.18763987682207,0.2556845545768738,4.7109634576290167e-07,0.23942815151312713,-69.86634826660156,-0.2769951820373535,-0.445773184299469,1740724753.7408152,-0.5326796770095825,224,,,,,,,,,,,,
224,224,0.8125,-65.64553833007812,-0.370847225189209,13391.442259454,0.6253,45.981350884906774,0.3700694441795349,4.706589059113615e-07,0.240497027189525,-63.233642578125,-0.19624972343444824,-0.3944641053676605,1740724814.075551,-0.5663191676139832,225,,,,,,,,,,,,
225,225,0.5625,-93.92221069335938,-0.5481533408164978,13450.642463821,0.6601,43.84466737008342,0.10118971019983292,4.702183869249704e-07,0.24156590286592292,-91.58164978027344,-0.37994658946990967,-0.46232476830482483,1740724873.2763975,-0.481136292219162,226,,,,,,,,,,,,
226,226,0.5,-115.77696990966797,-0.5013536810874939,13509.402416753,0.6663,46.98881404853256,0.1270935982465744,4.6977479495085116e-07,0.2426347785423208,-101.46240234375,-0.38238799571990967,-0.5261123776435852,1740724932.0360322,-0.5094816088676453,227,,,,,,,,,,,,
227,227,0.4375,-74.72831726074219,-0.629673957824707,13569.602215864,0.6755,48.76677589707164,-0.13436353206634521,4.693281361790077e-07,0.24370365421871867,-86.39525604248047,-0.4237436354160309,-0.575675904750824,1740724992.233499,-0.28938013315200806,228,,,,,,,,,,,,
228,228,0.625,-65.17424011230469,-0.2697451710700989,13629.206465674,0.6433,45.34520741093761,0.11649418622255325,4.68878416842239e-07,0.24477252989511658,-65.85917663574219,-0.39264729619026184,-0.23064611852169037,1740725051.8380756,-0.5091414451599121,229,,,,,,,,,,,,
229,229,0.625,-105.33721160888672,-0.549762487411499,13687.850301092,0.6696,44.21094648360664,0.12854677438735962,4.6842564321605194e-07,0.24584140557151446,-110.8861312866211,-0.4279248118400574,-0.5531438589096069,1740725110.482801,-0.556471586227417,230,,,,,,,,,,,,
230,230,0.375,-95.30741882324219,-0.46229463815689087,13746.074281064,0.6775,48.66231744388676,-0.02633991278707981,4.679698216185738e-07,0.24691028124791234,-86.26656341552734,-0.41312405467033386,-0.43960070610046387,1740725168.7035284,-0.3867841362953186,231,,,,,,,,,,,,
231,231,0.5625,-119.68586730957031,-0.6154512763023376,13805.154371406,0.6469,44.120953891145916,0.1584363728761673,4.6751095841046403e-07,0.24797915692431025,-89.81932067871094,-0.4865099787712097,-0.6742694973945618,1740725227.79045,-0.6449463367462158,232,,,,,,,,,,,,
232,232,0.4375,-64.21969604492188,-0.5074494481086731,13865.058481913,0.6775,42.13750029958562,0.013555137440562248,4.670490599948257e-07,0.24904803260070812,-72.55072784423828,-0.3229355812072754,-0.47414302825927734,1740725287.6895933,-0.3364907503128052,233,,,,,,,,,,,,
233,233,0.5625,-101.11184692382812,-0.6742848753929138,13924.418430491,0.6333,42.84784298408359,0.0797385573387146,4.6658413281711574e-07,0.25011690827710603,-100.99594116210938,-0.503240704536438,-0.6027016043663025,1740725347.0498214,-0.5829792022705078,234,,,,,,,,,,,,
234,234,0.5625,-65.08856201171875,-0.5430296063423157,13982.982357628,0.6853,48.9182851330956,0.07132578641176224,4.6611618336505555e-07,0.2511857839535039,-62.5911865234375,-0.3286679983139038,-0.5158679485321045,1740725405.6149526,-0.39999377727508545,235,,,,,,,,,,,,
235,235,0.625,-92.33719635009766,-0.41451922059059143,14042.448883086,0.6675,51.07488134810671,0.16161948442459106,4.6564521816854e-07,0.2522546596299018,-102.08030700683594,-0.34109535813331604,-0.40522319078445435,1740725465.1246603,-0.5027148127555847,236,,,,,,,,,,,,
236,236,0.75,-83.09347534179688,-0.6522138714790344,14102.289372429,0.6562,46.79044223814903,0.23289887607097626,4.651712437995465e-07,0.2533235353062997,-79.04657745361328,-0.2247401475906372,-0.6270825862884521,1740725524.9649718,-0.45763903856277466,237,,,,,,,,,,,,
237,237,0.6875,-87.07301330566406,-0.6734750270843506,14161.762274404,0.6494,43.675665236005024,0.248111754655838,4.6469426687204337e-07,0.25439241098269755,-79.43573760986328,-0.3802206516265869,-0.65139240026474,1740725584.394112,-0.6283324360847473,238,,,,,,,,,,,,
238,238,0.5625,-86.58629608154297,-0.6375641226768494,14221.046396182,0.6432,46.181056227156326,0.0037551280111074448,4.642142940418973e-07,0.25546128665909545,-90.637451171875,-0.40568020939826965,-0.6425874829292297,1740725643.6765385,-0.40943533182144165,239,,,,,,,,,,,,
239,239,0.5625,-69.57475280761719,-0.29223379492759705,14280.050350736,0.6733,44.121193231045105,0.18380719423294067,4.637313320067807e-07,0.25653016233549336,-59.161136627197266,-0.30480581521987915,-0.32122936844825745,1740725702.6827781,-0.4886130690574646,240,,,,,,,,,,,,
240,240,0.8125,-96.3680419921875,-0.5655807852745056,14339.594511222,0.6057,44.90279609538385,0.3213481307029724,4.6324538750607833e-07,0.25759903801189127,-93.09552764892578,-0.3130645453929901,-0.5720746517181396,1740725762.2249599,-0.6344125866889954,241,,,,,,,,,,,,
241,241,0.625,-114.33985900878906,-0.47192323207855225,14398.8384693,0.6414,47.34401283134289,0.003193393349647522,4.6275646732079276e-07,0.2586679136882891,-92.48828125,-0.505727231502533,-0.4434150159358978,1740725821.469586,-0.5089206099510193,242,,,,,,,,,,,,
242,242,0.5625,-70.02374267578125,-0.6347178220748901,14459.006309169,0.6321,47.893712563956214,0.22488796710968018,4.6226457827345034e-07,0.259736789364687,-87.0162124633789,-0.4497029781341553,-0.49624738097190857,1740725881.6390905,-0.6745910048484802,243,,,,,,,,,,,,
243,243,0.75,-131.9972686767578,-0.6337332725524902,14519.782349237,0.6362,40.63003013070702,0.24745318293571472,4.6176972722800565e-07,0.26080566504108493,-114.64537048339844,-0.5120584964752197,-0.572891116142273,1740725942.4145133,-0.7595117092132568,244,,,,,,,,,,,,
244,244,0.4375,-55.46316909790039,-0.4204100966453552,14578.71840889,0.6679,47.23833542975635,-0.029512636363506317,4.612719210897458e-07,0.2618745407174828,-54.778350830078125,-0.4610608220100403,-0.5110943913459778,1740726001.3491082,-0.43154820799827576,245,,,,,,,,,,,,
245,245,0.625,-100.90525817871094,-0.4184463322162628,14636.950292567,0.6117,41.97692165275624,0.08107168227434158,4.6077116680519414e-07,0.2629434163938807,-84.53579711914062,-0.4946821928024292,-0.5753882527351379,1740726059.5837467,-0.5757538676261902,246,,,,,,,,,,,,
246,246,0.5625,-70.28532409667969,-0.5498752593994141,14697.658311329,0.6649,44.204838892669095,0.054588060826063156,4.6026747136201306e-07,0.2640122920702786,-70.12531280517578,-0.3408973813056946,-0.5032204389572144,1740726120.2939477,-0.39548543095588684,247,,,,,,,,,,,,
247,247,0.75,-91.05247497558594,-0.5146084427833557,14757.950291118,0.6097,45.77144089870623,0.22354890406131744,4.5976084178890697e-07,0.26508116774667645,-73.34982299804688,-0.2757115662097931,-0.5320960879325867,1740726180.5816667,-0.49926045536994934,248,,,,,,,,,,,,
248,248,0.5625,-55.3944206237793,-0.44273805618286133,14817.650284997,0.6121,44.783755888842045,0.180132195353508,4.592512851555237e-07,0.26615004342307436,-62.08756637573242,-0.4020380675792694,-0.5045772194862366,1740726240.2864156,-0.5821702480316162,249,,,,,,,,,,,,
249,249,0.5625,-63.083953857421875,-0.35888156294822693,14874.602459514,0.6804,47.43460166006606,0.06711656600236893,4.587388085723562e-07,0.26721891909947226,-60.23286819458008,-0.304279625415802,-0.42945927381515503,1740726297.2317111,-0.37139618396759033,250,,,,,,,,,,,,
250,250,0.5625,-100.24592590332031,-0.4389089345932007,14933.122428539,0.6273,45.49119920236112,0.06429309397935867,4.582234191906432e-07,0.2682877947758701,-117.29197692871094,-0.39273208379745483,-0.35169729590415955,1740726355.7550056,-0.4570251703262329,251,,,,,,,,,,,,
251,251,0.5,-108.62318420410156,-0.6422884464263916,14992.262001744,0.6365,45.4103186894465,0.1647544950246811,4.5770512420226933e-07,0.269356670452268,-100.75918579101562,-0.5198188424110413,-0.6607803702354431,1740726414.937605,-0.6845733523368835,252,,,,,,,,,,,,
252,252,0.625,-59.47607421875,-0.5772768259048462,15049.692740475,0.6135,43.75439384777597,0.33792707324028015,4.571839308396649e-07,0.27042554612866593,-67.3292465209961,-0.30635976791381836,-0.6056745052337646,1740726472.3683157,-0.6442868113517761,253,,,,,,,,,,,,
253,253,0.5625,-114.62950897216797,-0.6400940418243408,15108.537234607,0.5972,46.41646498390698,0.021278206259012222,4.5665984637570505e-07,0.2714944218050638,-119.80416870117188,-0.43960508704185486,-0.6346226930618286,1740726531.212843,-0.4608832895755768,254,,,,,,,,,,,,
254,254,0.5625,-75.05316162109375,-0.405157208442688,15166.494298619,0.6662,53.19879882984848,0.1225084587931633,4.561328781236079e-07,0.2725632974814617,-75.62428283691406,-0.3920648992061615,-0.45825403928756714,1740726589.1262634,-0.5145733952522278,255,,,,,,,,,,,,
255,255,0.625,-76.12134552001953,-0.4888021647930145,15225.726352278,0.6051,46.764751240306296,0.18670722842216492,4.556030334368329e-07,0.2736321731578596,-86.53876495361328,-0.47368741035461426,-0.5180402994155884,1740726648.3615296,-0.6603946685791016,256,,,,,,,,,,,,
256,256,0.625,-98.23351287841797,-0.7492995858192444,15285.250402149,0.6345,47.01272358281672,0.09081435948610306,4.550703197089782e-07,0.27470104883425744,-95.1689453125,-0.3905795216560364,-0.8489904999732971,1740726707.8826995,-0.48139384388923645,257,,,,,,,,,,,,
257,257,0.75,-89.78408813476562,-0.6212628483772278,15343.638524106,0.6092,47.73344438986895,0.2447013407945633,4.545347443736769e-07,0.27576992451065535,-80.61415100097656,-0.4051656424999237,-0.5658861398696899,1740726766.2691948,-0.6498669981956482,258,,,,,,,,,,,,
258,258,0.5625,-104.59436798095703,-0.7030103206634521,15402.534451237,0.6526,46.698201028744215,0.2417488396167755,4.539963149044942e-07,0.27683880018705326,-102.96981048583984,-0.5481176376342773,-0.5420721769332886,1740726825.168369,-0.7898664474487305,259,,,,,,,,,,,,
259,259,0.6875,-105.94773864746094,-0.5675908327102661,15461.602500504,0.6369,47.92293331153836,0.2639877498149872,4.534550388148224e-07,0.2779076758634511,-102.37875366210938,-0.4795668423175812,-0.6776142120361328,1740726884.2395427,-0.7435545921325684,260,,,,,,,,,,,,
260,260,0.625,-58.09917449951172,-0.5136460661888123,15517.914294907,0.6797,54.41642275300487,0.24638298153877258,4.529109236577764e-07,0.278976551539849,-63.61137008666992,-0.43917757272720337,-0.5163100361824036,1740726940.553653,-0.6855605840682983,261,,,,,,,,,,,,
261,261,0.6875,-78.45020294189453,-0.4827490448951721,15576.826515854,0.6646,45.80917902231975,0.22306081652641296,4.523639770260883e-07,0.2800454272162469,-81.0072250366211,-0.4302713871002197,-0.3990779221057892,1740726999.4588518,-0.6533321738243103,262,,,,,,,,,,,,
262,262,0.375,-83.53301239013672,-0.44921576976776123,15635.45044515,0.6284,47.63567956630295,0.10618318617343903,4.518142065520013e-07,0.2811143028926448,-77.95829772949219,-0.6013210415840149,-0.4566762447357178,1740727058.0795937,-0.7075042128562927,263,,,,,,,,,,,,
263,263,0.625,-90.48866271972656,-0.4005447030067444,15694.014490139,0.6228,46.22942004724136,0.2520250082015991,4.5126161990716316e-07,0.2821831785690427,-83.92041015625,-0.4779060482978821,-0.4619044065475464,1740727116.645679,-0.7299310564994812,264,,,,,,,,,,,,
264,264,0.5625,-75.93274688720703,-0.4917408525943756,15753.126479342,0.6658,50.40569038521067,0.15079288184642792,4.507062248025195e-07,0.2832520542454406,-86.70878601074219,-0.41303083300590515,-0.4952063262462616,1740727175.7560833,-0.5638236999511719,265,,,,,,,,,,,,
265,265,0.4375,-101.51872253417969,-0.5201233625411987,15813.034391041,0.6322,48.446555612124094,-0.1211036667227745,4.501480289882058e-07,0.28432092992183844,-109.64143371582031,-0.7836360931396484,-0.4893360435962677,1740727235.6685567,-0.662532389163971,266,,,,,,,,,,,,
266,266,0.6875,-58.86985778808594,-0.4607558846473694,15872.926415742,0.6597,46.61226667951975,0.1501743346452713,4.495870402534394e-07,0.28538980559823635,-62.79174041748047,-0.3900878131389618,-0.4233121871948242,1740727295.5647204,-0.5402621626853943,267,,,,,,,,,,,,
267,267,0.8125,-92.21553802490234,-0.6614636182785034,15932.602397304,0.5952,44.22937697784403,0.2691773474216461,4.490232664264109e-07,0.28645868127463425,-95.50904846191406,-0.362070769071579,-0.6101589798927307,1740727355.2336233,-0.6312481164932251,268,,,,,,,,,,,,
268,268,0.5,-93.1893310546875,-0.451047420501709,15992.774220015,0.6255,45.96361353762417,0.20555026829242706,4.484567153741748e-07,0.28752755695103216,-80.61319732666016,-0.40476125478744507,-0.4685596227645874,1740727415.4068427,-0.6103114485740662,269,,,,,,,,,,,,
269,269,0.5,-91.6321029663086,-0.6469665169715881,16052.958296511,0.6311,45.707454601161295,0.10809177905321121,4.478873950025398e-07,0.28859643262743,-103.38375091552734,-0.6165040731430054,-0.6906070709228516,1740727475.5903196,-0.7245957851409912,270,,,,,,,,,,,,
270,270,0.75,-70.50325012207031,-0.66817307472229,16111.666254147,0.5589,43.14374571306555,0.391807496547699,4.4731531325595827e-07,0.2896653083038279,-65.99967193603516,-0.3797687292098999,-0.5715748071670532,1740727534.299498,-0.7715761661529541,271,,,,,,,,,,,,
271,271,0.4375,-92.8830795288086,-0.3968721628189087,16176.990262584,0.6492,51.894229339235714,-0.032065682113170624,4.4674047811741584e-07,0.2907341839802258,-83.78587341308594,-0.5096140503883362,-0.6038673520088196,1740727599.6229768,-0.4775483310222626,272,,,,,,,,,,,,
272,272,0.625,-88.76500701904297,-0.45032116770744324,16234.586359345,0.6899,54.227756129439115,0.04723647981882095,4.4616289760831947e-07,0.2918030596566237,-89.32388305664062,-0.5577266216278076,-0.4464685320854187,1740727657.2183847,-0.6049630641937256,273,,,,,,,,,,,,
273,273,0.5625,-82.3352279663086,-0.7352756857872009,16293.510371314,0.5901,47.455639744266556,0.065310537815094,4.4558257978838596e-07,0.2928719353330216,-100.36961364746094,-0.5238223075866699,-0.6798839569091797,1740727716.1431293,-0.5891327857971191,274,,,,,,,,,,,,
274,274,0.75,-105.14350891113281,-0.5219056606292725,16350.986400461,0.5928,42.31211064723726,0.22002585232257843,4.4499953275552927e-07,0.2939408110094195,-102.02418518066406,-0.5900364518165588,-0.5042812824249268,1740727773.6183624,-0.8100622892379761,275,,,,,,,,,,,,
275,275,0.75,-84.80073547363281,-0.7415496110916138,16408.838490414,0.6415,48.30204980279784,0.1422540545463562,4.4441376464574736e-07,0.29500968668581734,-74.22154998779297,-0.6933090686798096,-0.8585505485534668,1740727831.468295,-0.8355631828308105,276,,,,,,,,,,,,
276,276,0.625,-93.67255401611328,-0.5895063877105713,16467.59448513,0.6436,45.72196284447191,0.2030949741601944,4.4382528363300907e-07,0.29607856236221525,-92.7214584350586,-0.4633667469024658,-0.5835852026939392,1740727890.2266462,-0.6664617657661438,277,,,,,,,,,,,,
277,277,0.5625,-100.9891586303711,-0.3578450679779053,16525.464269089,0.6661,52.51839510016073,0.06498527526855469,4.432340979291397e-07,0.29714743803861315,-94.16851043701172,-0.36663490533828735,-0.4019390046596527,1740727948.0928583,-0.43162018060684204,278,,,,,,,,,,,,
278,278,0.5,-95.48565673828125,-0.7449591159820557,16584.758352872,0.6635,54.05174253511141,0.1681203693151474,4.4264021578370663e-07,0.298216313715011,-105.79524230957031,-0.8202222585678101,-0.5672609210014343,1740728007.3893893,-0.9883426427841187,279,,,,,,,,,,,,
279,279,0.6875,-78.67449951171875,-0.5494287014007568,16641.468948343,0.6774,73.6360708780072,0.26221781969070435,4.4204364548390404e-07,0.2992851893914089,-81.42434692382812,-0.5027481317520142,-0.5094298720359802,1740728064.1446424,-0.7649660110473633,280,,,,,,,,,,,,
280,280,0.5625,-91.82203674316406,-0.6282663941383362,16706.886320545,0.6088,46.245530787603634,0.14050902426242828,4.4144439535443757e-07,0.3003540650678068,-96.58604431152344,-0.692187488079071,-0.6863865256309509,1740728129.5227685,-0.8326964974403381,281,,,,,,,,,,,,
281,281,0.5,-103.04415130615234,-0.6432681083679199,16766.026394125,0.6189,44.84852874536958,0.1392548680305481,4.408424737574075e-07,0.30142294074420467,-93.08255004882812,-0.4945400059223175,-0.6766933798789978,1740728188.6607082,-0.6337949633598328,282,,,,,,,,,,,,
282,282,0.5,-109.28836822509766,-0.5849683284759521,16820.03913064,0.6859,47.66009530281078,0.12463052570819855,4.4023788909219297e-07,0.3024918164206026,-105.6685791015625,-0.7588936686515808,-0.5312920808792114,1740728242.7147384,-0.8835242986679077,283,,,,,,,,,,,,
283,283,0.5,-84.5157699584961,-0.5260719060897827,16868.198422999,0.5903,44.81729533519443,0.1975075602531433,4.396306497953339e-07,0.3035606920970005,-77.50357818603516,-0.5804193019866943,-0.5786758065223694,1740728290.8297484,-0.7779268622398376,284,,,,,,,,,,,,
284,284,0.625,-87.81397247314453,-0.5283193588256836,16916.042484542,0.6136,44.19177517903523,0.23745442926883698,4.390207643404141e-07,0.30462956777339834,-100.00521087646484,-0.3948933184146881,-0.5118924975395203,1740728338.6724687,-0.6323477625846863,285,,,,,,,,,,,,
285,285,0.5,-89.72709655761719,-0.46587902307510376,16964.018329952,0.6459,45.08488234435523,0.08237293362617493,4.384082412379423e-07,0.30569844344979624,-85.93438720703125,-0.525926411151886,-0.3963916003704071,1740728386.654033,-0.6082993745803833,286,,,,,,,,,,,,
286,286,0.75,-85.3331298828125,-0.5997673273086548,17012.029036366,0.6415,47.18232470092124,0.22975444793701172,4.3779308903523365e-07,0.30676731912619415,-92.92112731933594,-0.5009273886680603,-0.5782656669616699,1740728434.704625,-0.730681836605072,287,,,,,,,,,,,,
287,287,0.6875,-71.22744750976562,-0.6330364942550659,17059.983974539,0.585,44.77322930679381,0.23469632863998413,4.371753163162907e-07,0.307836194802592,-75.09436798095703,-0.46674031019210815,-0.7411874532699585,1740728482.6596868,-0.7014366984367371,288,,,,,,,,,,,,
288,288,0.625,-90.10536193847656,-0.38413822650909424,17108.038460333,0.6624,49.6921209434983,0.22903217375278473,4.365549317016832e-07,0.3089050704789899,-78.63578796386719,-0.6464724540710449,-0.4336034655570984,1740728530.6708014,-0.8755046129226685,289,,,,,,,,,,,,
289,289,0.5625,-104.57643127441406,-0.6307219862937927,17155.894572794,0.6337,49.3289944846112,0.04495357722043991,4.3593194384842814e-07,0.3099739461553878,-111.14388275146484,-0.8069350719451904,-0.6153321862220764,1740728578.527175,-0.8518887162208557,290,,,,,,,,,,,,
290,290,0.6875,-106.7624282836914,-0.44292280077934265,17203.910214775,0.6523,50.43535864910439,0.08232039213180542,4.3530636144986876e-07,0.31104282183178567,-102.38688659667969,-0.7637424468994141,-0.41656309366226196,1740728626.5414145,-0.8460628390312195,291,,,,,,,,,,,,
291,291,0.625,-94.36526489257812,-0.4411725103855133,17251.838341639,0.6341,50.11534443025723,0.25153934955596924,4.3467819323555333e-07,0.31211169750818357,-96.5392074584961,-0.6729840040206909,-0.5437224507331848,1740728674.4687083,-0.9245233535766602,292,,,,,,,,,,,,
292,292,0.5,-63.112022399902344,-0.47960349917411804,17299.701559276,0.6786,49.6485532490103,0.0427740179002285,4.3404744797111327e-07,0.3131805731845815,-62.216636657714844,-0.6747786998748779,-0.3599521517753601,1740728722.3771665,-0.717552661895752,293,,,,,,,,,,,,
293,293,0.625,-106.19136047363281,-0.607366681098938,17347.662340443,0.6621,52.17524673617756,0.07210955023765564,4.334141344581408e-07,0.31424944886097933,-91.01652526855469,-0.6153374314308167,-0.6857749819755554,1740728770.2947562,-0.6874470114707947,294,,,,,,,,,,,,
294,294,0.625,-99.26542663574219,-0.469499409198761,17395.634420268,0.6306,50.7274096802064,0.14356359839439392,4.327782615340664e-07,0.31531832453737724,-92.1576156616211,-0.6144977807998657,-0.47385174036026,1740728818.2640665,-0.758061408996582,295,,,,,,,,,,,,
